,date,county,daily_county_confirmed,county_confirmed,daily_state_confirmed,state_confirmed,county_cases_increase,date_cases_contribution,total_cases_contribution,daily_county_deaths,county_deaths,daily_state_deaths,state_deaths,county_deaths_increase,date_death_contribution,total_death_contribution
2337,2020-06-07,Miami,0,7,32,10549,0.0,0.0,0.0006635700066357001,0,0,0,234,0.0,0.0,0.0
2336,2020-06-07,Mitchell,0,4,32,10549,0.0,0.0,0.0003791828609346857,0,0,0,234,0.0,0.0,0.0
2335,2020-06-07,Montgomery,0,20,32,10549,0.0,0.0,0.001895914304673429,0,2,0,234,0.0,0.0,0.008547008547008548
2334,2020-06-07,Morris,0,5,32,10549,0.0,0.0,0.00047397857616835723,0,0,0,234,0.0,0.0,0.0
2333,2020-06-07,Morton,0,6,32,10549,0.0,0.0,0.0005687742914020287,0,0,0,234,0.0,0.0,0.0
2332,2020-06-07,Nemaha,0,19,32,10549,0.0,0.0,0.0018011185894397574,0,0,0,234,0.0,0.0,0.0
2331,2020-06-07,Neosho,0,2,32,10549,0.0,0.0,0.00018959143046734286,0,0,0,234,0.0,0.0,0.0
2330,2020-06-07,Ness,0,4,32,10549,0.0,0.0,0.0003791828609346857,0,0,0,234,0.0,0.0,0.0
2329,2020-06-07,Norton,0,2,32,10549,0.0,0.0,0.00018959143046734286,0,0,0,234,0.0,0.0,0.0
2328,2020-06-07,Osage,0,9,32,10549,0.0,0.0,0.000853161437103043,0,0,0,234,0.0,0.0,0.0
2327,2020-06-07,Osborne,0,2,32,10549,0.0,0.0,0.00018959143046734286,0,0,0,234,0.0,0.0,0.0
2326,2020-06-07,Ottawa,0,4,32,10549,0.0,0.0,0.0003791828609346857,0,0,0,234,0.0,0.0,0.0
2325,2020-06-07,Pawnee,0,2,32,10549,0.0,0.0,0.00018959143046734286,0,0,0,234,0.0,0.0,0.0
2324,2020-06-07,Phillips,0,2,32,10549,0.0,0.0,0.00018959143046734286,0,0,0,234,0.0,0.0,0.0
2323,2020-06-07,Pottawatomie,0,30,32,10549,0.0,0.0,0.0028438714570101433,0,0,0,234,0.0,0.0,0.0
2322,2020-06-07,Pratt,0,2,32,10549,0.0,0.0,0.00018959143046734286,0,0,0,234,0.0,0.0,0.0
2321,2020-06-07,Reno,0,53,32,10549,0.0,0.0,0.005024172907384586,0,0,0,234,0.0,0.0,0.0
2320,2020-06-07,Republic,0,4,32,10549,0.0,0.0,0.0003791828609346857,0,0,0,234,0.0,0.0,0.0
2319,2020-06-07,Rice,0,4,32,10549,0.0,0.0,0.0003791828609346857,0,0,0,234,0.0,0.0,0.0
2318,2020-06-07,Riley,0,68,32,10549,0.0,0.0,0.006446108635889658,0,1,0,234,0.0,0.0,0.004273504273504273
2317,2020-06-07,Rooks,0,8,32,10549,0.0,0.0,0.0007583657218693713,0,0,0,234,0.0,0.0,0.0
2316,2020-06-07,Saline,0,31,32,10549,0.0,0.0,0.0029386671722438145,0,2,0,234,0.0,0.0,0.008547008547008548
2315,2020-06-07,Scott,0,14,32,10549,0.0,0.0,0.0013271400132714,0,0,0,234,0.0,0.0,0.0
2314,2020-06-07,Sedgwick,14,654,32,10549,0.021406727828746176,0.4375,0.06199639776282113,0,21,0,234,0.0,0.0,0.08974358974358974
2313,2020-06-07,Seward,0,891,32,10549,0.0,0.0,0.08446298227320125,0,2,0,234,0.0,0.0,0.008547008547008548
2312,2020-06-07,Shawnee,0,372,32,10549,0.0,0.0,0.03526400606692578,0,7,0,234,0.0,0.0,0.02991452991452992
2311,2020-06-07,Sheridan,0,2,32,10549,0.0,0.0,0.00018959143046734286,0,0,0,234,0.0,0.0,0.0
2310,2020-06-07,Sherman,0,7,32,10549,0.0,0.0,0.0006635700066357001,0,0,0,234,0.0,0.0,0.0
2309,2020-06-07,Smith,0,2,32,10549,0.0,0.0,0.00018959143046734286,0,0,0,234,0.0,0.0,0.0
2308,2020-06-07,Stafford,0,1,32,10549,0.0,0.0,9.479571523367143e-05,0,0,0,234,0.0,0.0,0.0
2307,2020-06-07,Stanton,0,9,32,10549,0.0,0.0,0.000853161437103043,0,0,0,234,0.0,0.0,0.0
2306,2020-06-07,Stevens,0,30,32,10549,0.0,0.0,0.0028438714570101433,0,0,0,234,0.0,0.0,0.0
2305,2020-06-07,Sumner,0,8,32,10549,0.0,0.0,0.0007583657218693713,0,1,0,234,0.0,0.0,0.004273504273504273
2304,2020-06-07,Trego,0,1,32,10549,0.0,0.0,9.479571523367143e-05,0,0,0,234,0.0,0.0,0.0
2303,2020-06-07,Wabaunsee,0,31,32,10549,0.0,0.0,0.0029386671722438145,0,0,0,234,0.0,0.0,0.0
2302,2020-06-07,Wilson,0,1,32,10549,0.0,0.0,9.479571523367143e-05,0,0,0,234,0.0,0.0,0.0
2301,2020-06-07,Woodson,0,6,32,10549,0.0,0.0,0.0005687742914020287,0,0,0,234,0.0,0.0,0.0
2300,2020-06-07,Wyandotte,10,1562,32,10549,0.006402048655569782,0.3125,0.1480709071949948,0,75,0,234,0.0,0.0,0.3205128205128205
2299,2020-06-08,Anderson,0,1,175,10724,0.0,0.0,9.324878776575905e-05,0,0,3,237,0.0,0.0,0.0
2298,2020-06-08,Atchison,0,23,175,10724,0.0,0.0,0.0021447221186124575,0,0,3,237,0.0,0.0,0.0
2297,2020-06-08,Barber,0,1,175,10724,0.0,0.0,9.324878776575905e-05,0,0,3,237,0.0,0.0,0.0
2296,2020-06-08,Barton,1,46,175,10724,0.021739130434782608,0.005714285714285714,0.004289444237224916,0,2,3,237,0.0,0.0,0.008438818565400843
2295,2020-06-08,Bourbon,0,8,175,10724,0.0,0.0,0.0007459903021260724,0,1,3,237,0.0,0.0,0.004219409282700422
2294,2020-06-08,Brown,2,9,175,10724,0.2222222222222222,0.011428571428571429,0.0008392390898918314,0,0,3,237,0.0,0.0,0.0
2293,2020-06-08,Butler,0,40,175,10724,0.0,0.0,0.003729951510630362,0,0,3,237,0.0,0.0,0.0
2292,2020-06-08,Chase,0,4,175,10724,0.0,0.0,0.0003729951510630362,0,0,3,237,0.0,0.0,0.0
2291,2020-06-08,Chautauqua,0,4,175,10724,0.0,0.0,0.0003729951510630362,0,0,3,237,0.0,0.0,0.0
2290,2020-06-08,Cherokee,0,10,175,10724,0.0,0.0,0.0009324878776575904,0,0,3,237,0.0,0.0,0.0
2289,2020-06-08,Cheyenne,0,2,175,10724,0.0,0.0,0.0001864975755315181,0,0,3,237,0.0,0.0,0.0
2288,2020-06-08,Clark,0,33,175,10724,0.0,0.0,0.0030772099962700487,0,0,3,237,0.0,0.0,0.0
2287,2020-06-08,Clay,0,6,175,10724,0.0,0.0,0.0005594927265945542,0,1,3,237,0.0,0.0,0.004219409282700422
2286,2020-06-08,Cloud,0,5,175,10724,0.0,0.0,0.0004662439388287952,0,0,3,237,0.0,0.0,0.0
2285,2020-06-08,Coffey,1,52,175,10724,0.019230769230769232,0.005714285714285714,0.00484893696381947,0,8,3,237,0.0,0.0,0.03375527426160337
2284,2020-06-08,Comanche,0,2,175,10724,0.0,0.0,0.0001864975755315181,0,0,3,237,0.0,0.0,0.0
2283,2020-06-08,Cowley,9,26,175,10724,0.3461538461538461,0.051428571428571435,0.002424468481909735,0,1,3,237,0.0,0.0,0.004219409282700422
2282,2020-06-08,Crawford,0,6,175,10724,0.0,0.0,0.0005594927265945542,0,1,3,237,0.0,0.0,0.004219409282700422
2281,2020-06-08,Dickinson,0,5,175,10724,0.0,0.0,0.0004662439388287952,0,0,3,237,0.0,0.0,0.0
2280,2020-06-08,Doniphan,2,20,175,10724,0.1,0.011428571428571429,0.001864975755315181,0,0,3,237,0.0,0.0,0.0
2279,2020-06-08,Douglas,4,74,175,10724,0.05405405405405406,0.022857142857142857,0.006900410294666169,0,0,3,237,0.0,0.0,0.0
2278,2020-06-08,Edwards,0,5,175,10724,0.0,0.0,0.0004662439388287952,0,0,3,237,0.0,0.0,0.0
2277,2020-06-08,Ellis,0,12,175,10724,0.0,0.0,0.0011189854531891085,0,0,3,237,0.0,0.0,0.0
2276,2020-06-08,Ellsworth,0,2,175,10724,0.0,0.0,0.0001864975755315181,0,0,3,237,0.0,0.0,0.0
2275,2020-06-08,Finney,10,1536,175,10724,0.006510416666666667,0.057142857142857134,0.1432301380082059,0,10,3,237,0.0,0.0,0.04219409282700422
2274,2020-06-08,Ford,33,1856,175,10724,0.017780172413793104,0.18857142857142856,0.1730697500932488,0,10,3,237,0.0,0.0,0.04219409282700422
2273,2020-06-08,Franklin,3,38,175,10724,0.07894736842105263,0.017142857142857144,0.0035434539350988436,0,0,3,237,0.0,0.0,0.0
2272,2020-06-08,Geary,0,26,175,10724,0.0,0.0,0.002424468481909735,0,1,3,237,0.0,0.0,0.004219409282700422
2271,2020-06-08,Gove,0,1,175,10724,0.0,0.0,9.324878776575905e-05,0,0,3,237,0.0,0.0,0.0
2270,2020-06-08,Grant,0,18,175,10724,0.0,0.0,0.0016784781797836627,0,1,3,237,0.0,0.0,0.004219409282700422
2269,2020-06-08,Gray,0,22,175,10724,0.0,0.0,0.002051473330846699,0,0,3,237,0.0,0.0,0.0
2268,2020-06-08,Greenwood,0,9,175,10724,0.0,0.0,0.0008392390898918314,0,0,3,237,0.0,0.0,0.0
2267,2020-06-08,Hamilton,3,25,175,10724,0.12,0.017142857142857144,0.002331219694143976,0,0,3,237,0.0,0.0,0.0
2266,2020-06-08,Harper,0,2,175,10724,0.0,0.0,0.0001864975755315181,0,0,3,237,0.0,0.0,0.0
2265,2020-06-08,Harvey,0,15,175,10724,0.0,0.0,0.0013987318164863855,0,2,3,237,0.0,0.0,0.008438818565400843
2264,2020-06-08,Haskell,0,22,175,10724,0.0,0.0,0.002051473330846699,0,0,3,237,0.0,0.0,0.0
2263,2020-06-08,Hodgeman,1,6,175,10724,0.16666666666666666,0.005714285714285714,0.0005594927265945542,0,0,3,237,0.0,0.0,0.0
2262,2020-06-08,Jackson,0,103,175,10724,0.0,0.0,0.00960462513987318,0,1,3,237,0.0,0.0,0.004219409282700422
2261,2020-06-08,Jefferson,1,23,175,10724,0.043478260869565216,0.005714285714285714,0.0021447221186124575,0,0,3,237,0.0,0.0,0.0
2260,2020-06-08,Jewell,0,4,175,10724,0.0,0.0,0.0003729951510630362,0,0,3,237,0.0,0.0,0.0
2259,2020-06-08,Johnson,37,977,175,10724,0.03787103377686797,0.21142857142857144,0.09110406564714657,2,71,3,237,0.028169014084507043,0.6666666666666666,0.29957805907173
2258,2020-06-08,Kearny,1,46,175,10724,0.021739130434782608,0.005714285714285714,0.004289444237224916,0,1,3,237,0.0,0.0,0.004219409282700422
2257,2020-06-08,Kiowa,0,3,175,10724,0.0,0.0,0.0002797463632972771,0,0,3,237,0.0,0.0,0.0
2256,2020-06-08,Labette,1,23,175,10724,0.043478260869565216,0.005714285714285714,0.0021447221186124575,0,0,3,237,0.0,0.0,0.0
2255,2020-06-08,Lane,0,4,175,10724,0.0,0.0,0.0003729951510630362,0,0,3,237,0.0,0.0,0.0
2254,2020-06-08,Leavenworth,3,1103,175,10724,0.002719854941069809,0.017142857142857144,0.10285341290563224,0,7,3,237,0.0,0.0,0.029535864978902957
2253,2020-06-08,Linn,1,11,175,10724,0.09090909090909091,0.005714285714285714,0.0010257366654233494,0,0,3,237,0.0,0.0,0.0
2252,2020-06-08,Lyon,14,458,175,10724,0.03056768558951965,0.08,0.04270794479671764,0,6,3,237,0.0,0.0,0.025316455696202528
2251,2020-06-08,Marion,0,7,175,10724,0.0,0.0,0.0006527415143603133,0,1,3,237,0.0,0.0,0.004219409282700422
2250,2020-06-08,McPherson,0,33,175,10724,0.0,0.0,0.0030772099962700487,0,0,3,237,0.0,0.0,0.0
2249,2020-06-08,Meade,0,30,175,10724,0.0,0.0,0.0027974636329727715,0,0,3,237,0.0,0.0,0.0
2248,2020-06-08,Miami,0,7,175,10724,0.0,0.0,0.0006527415143603133,0,0,3,237,0.0,0.0,0.0
2247,2020-06-08,Mitchell,0,4,175,10724,0.0,0.0,0.0003729951510630362,0,0,3,237,0.0,0.0,0.0
2246,2020-06-08,Montgomery,0,20,175,10724,0.0,0.0,0.001864975755315181,0,2,3,237,0.0,0.0,0.008438818565400843
2245,2020-06-08,Morris,0,5,175,10724,0.0,0.0,0.0004662439388287952,0,0,3,237,0.0,0.0,0.0
2244,2020-06-08,Morton,0,6,175,10724,0.0,0.0,0.0005594927265945542,0,0,3,237,0.0,0.0,0.0
2243,2020-06-08,Nemaha,0,19,175,10724,0.0,0.0,0.0017717269675494218,0,0,3,237,0.0,0.0,0.0
2242,2020-06-08,Neosho,1,3,175,10724,0.3333333333333333,0.005714285714285714,0.0002797463632972771,0,0,3,237,0.0,0.0,0.0
2241,2020-06-08,Ness,0,4,175,10724,0.0,0.0,0.0003729951510630362,0,0,3,237,0.0,0.0,0.0
2240,2020-06-08,Norton,0,2,175,10724,0.0,0.0,0.0001864975755315181,0,0,3,237,0.0,0.0,0.0
2239,2020-06-08,Osage,0,9,175,10724,0.0,0.0,0.0008392390898918314,0,0,3,237,0.0,0.0,0.0
2238,2020-06-08,Osborne,0,2,175,10724,0.0,0.0,0.0001864975755315181,0,0,3,237,0.0,0.0,0.0
2237,2020-06-08,Ottawa,0,4,175,10724,0.0,0.0,0.0003729951510630362,0,0,3,237,0.0,0.0,0.0
2236,2020-06-08,Pawnee,2,4,175,10724,0.5,0.011428571428571429,0.0003729951510630362,0,0,3,237,0.0,0.0,0.0
2235,2020-06-08,Phillips,0,2,175,10724,0.0,0.0,0.0001864975755315181,0,0,3,237,0.0,0.0,0.0
2234,2020-06-08,Pottawatomie,1,31,175,10724,0.03225806451612903,0.005714285714285714,0.0028907124207385305,0,0,3,237,0.0,0.0,0.0
2233,2020-06-08,Pratt,0,2,175,10724,0.0,0.0,0.0001864975755315181,0,0,3,237,0.0,0.0,0.0
2232,2020-06-08,Reno,1,54,175,10724,0.018518518518518517,0.005714285714285714,0.005035434539350989,0,0,3,237,0.0,0.0,0.0
2231,2020-06-08,Republic,0,4,175,10724,0.0,0.0,0.0003729951510630362,0,0,3,237,0.0,0.0,0.0
2230,2020-06-08,Rice,0,4,175,10724,0.0,0.0,0.0003729951510630362,0,0,3,237,0.0,0.0,0.0
2229,2020-06-08,Riley,3,71,175,10724,0.04225352112676056,0.017142857142857144,0.006620663931368892,0,1,3,237,0.0,0.0,0.004219409282700422
2228,2020-06-08,Rooks,-1,7,175,10724,-0.14285714285714285,-0.005714285714285714,0.0006527415143603133,0,0,3,237,0.0,0.0,0.0
2227,2020-06-08,Saline,0,31,175,10724,0.0,0.0,0.0028907124207385305,0,2,3,237,0.0,0.0,0.008438818565400843
2226,2020-06-08,Scott,1,15,175,10724,0.06666666666666667,0.005714285714285714,0.0013987318164863855,0,0,3,237,0.0,0.0,0.0
2225,2020-06-08,Sedgwick,6,660,175,10724,0.00909090909090909,0.03428571428571429,0.061544199925400965,1,22,3,237,0.045454545454545456,0.3333333333333333,0.09282700421940927
2224,2020-06-08,Seward,9,900,175,10724,0.01,0.051428571428571435,0.08392390898918314,0,2,3,237,0.0,0.0,0.008438818565400843
2223,2020-06-08,Shawnee,12,384,175,10724,0.03125,0.06857142857142857,0.03580753450205147,0,7,3,237,0.0,0.0,0.029535864978902957
2222,2020-06-08,Sheridan,0,2,175,10724,0.0,0.0,0.0001864975755315181,0,0,3,237,0.0,0.0,0.0
2221,2020-06-08,Sherman,0,7,175,10724,0.0,0.0,0.0006527415143603133,0,0,3,237,0.0,0.0,0.0
2220,2020-06-08,Smith,0,2,175,10724,0.0,0.0,0.0001864975755315181,0,0,3,237,0.0,0.0,0.0
2219,2020-06-08,Stafford,0,1,175,10724,0.0,0.0,9.324878776575905e-05,0,0,3,237,0.0,0.0,0.0
2218,2020-06-08,Stanton,0,9,175,10724,0.0,0.0,0.0008392390898918314,0,0,3,237,0.0,0.0,0.0
2217,2020-06-08,Stevens,0,30,175,10724,0.0,0.0,0.0027974636329727715,0,0,3,237,0.0,0.0,0.0
2216,2020-06-08,Sumner,0,8,175,10724,0.0,0.0,0.0007459903021260724,0,1,3,237,0.0,0.0,0.004219409282700422
2215,2020-06-08,Trego,0,1,175,10724,0.0,0.0,9.324878776575905e-05,0,0,3,237,0.0,0.0,0.0
2214,2020-06-08,Wabaunsee,0,31,175,10724,0.0,0.0,0.0028907124207385305,0,0,3,237,0.0,0.0,0.0
2213,2020-06-08,Wilson,0,1,175,10724,0.0,0.0,9.324878776575905e-05,0,0,3,237,0.0,0.0,0.0
2212,2020-06-08,Woodson,0,6,175,10724,0.0,0.0,0.0005594927265945542,0,0,3,237,0.0,0.0,0.0
2211,2020-06-08,Wyandotte,13,1575,175,10724,0.008253968253968257,0.07428571428571427,0.14686684073107054,0,75,3,237,0.0,0.0,0.3164556962025317
2210,2020-06-09,Anderson,0,1,62,10786,0.0,0.0,9.271277582050809e-05,0,0,1,238,0.0,0.0,0.0
2209,2020-06-09,Atchison,0,23,62,10786,0.0,0.0,0.002132393843871685,0,0,1,238,0.0,0.0,0.0
2208,2020-06-09,Barber,0,1,62,10786,0.0,0.0,9.271277582050809e-05,0,0,1,238,0.0,0.0,0.0
2207,2020-06-09,Barton,1,47,62,10786,0.021276595744680847,0.016129032258064516,0.004357500463563879,0,2,1,238,0.0,0.0,0.008403361344537815
2206,2020-06-09,Bourbon,0,8,62,10786,0.0,0.0,0.0007417022065640647,0,1,1,238,0.0,0.0,0.004201680672268907
2205,2020-06-09,Brown,0,9,62,10786,0.0,0.0,0.0008344149823845725,0,0,1,238,0.0,0.0,0.0
2204,2020-06-09,Butler,0,40,62,10786,0.0,0.0,0.0037085110328203227,0,0,1,238,0.0,0.0,0.0
2203,2020-06-09,Chase,0,4,62,10786,0.0,0.0,0.00037085110328203224,0,0,1,238,0.0,0.0,0.0
2202,2020-06-09,Chautauqua,0,4,62,10786,0.0,0.0,0.00037085110328203224,0,0,1,238,0.0,0.0,0.0
2201,2020-06-09,Cherokee,0,10,62,10786,0.0,0.0,0.0009271277582050807,0,0,1,238,0.0,0.0,0.0
2200,2020-06-09,Cheyenne,0,2,62,10786,0.0,0.0,0.00018542555164101612,0,0,1,238,0.0,0.0,0.0
2199,2020-06-09,Clark,0,33,62,10786,0.0,0.0,0.003059521602076766,0,0,1,238,0.0,0.0,0.0
2198,2020-06-09,Clay,0,6,62,10786,0.0,0.0,0.0005562766549230485,0,1,1,238,0.0,0.0,0.004201680672268907
2197,2020-06-09,Cloud,0,5,62,10786,0.0,0.0,0.00046356387910254034,0,0,1,238,0.0,0.0,0.0
2196,2020-06-09,Coffey,0,52,62,10786,0.0,0.0,0.004821064342666419,0,8,1,238,0.0,0.0,0.03361344537815126
2195,2020-06-09,Comanche,0,2,62,10786,0.0,0.0,0.00018542555164101612,0,0,1,238,0.0,0.0,0.0
2194,2020-06-09,Cowley,0,26,62,10786,0.0,0.0,0.0024105321713332093,0,1,1,238,0.0,0.0,0.004201680672268907
2193,2020-06-09,Crawford,0,6,62,10786,0.0,0.0,0.0005562766549230485,0,1,1,238,0.0,0.0,0.004201680672268907
2192,2020-06-09,Dickinson,0,5,62,10786,0.0,0.0,0.00046356387910254034,0,0,1,238,0.0,0.0,0.0
2191,2020-06-09,Doniphan,0,20,62,10786,0.0,0.0,0.0018542555164101613,0,0,1,238,0.0,0.0,0.0
2190,2020-06-09,Douglas,0,74,62,10786,0.0,0.0,0.006860745410717597,0,0,1,238,0.0,0.0,0.0
2189,2020-06-09,Edwards,0,5,62,10786,0.0,0.0,0.00046356387910254034,0,0,1,238,0.0,0.0,0.0
2188,2020-06-09,Ellis,0,12,62,10786,0.0,0.0,0.0011125533098460968,0,0,1,238,0.0,0.0,0.0
2187,2020-06-09,Ellsworth,0,2,62,10786,0.0,0.0,0.00018542555164101612,0,0,1,238,0.0,0.0,0.0
2186,2020-06-09,Finney,0,1536,62,10786,0.0,0.0,0.1424068236603004,0,10,1,238,0.0,0.0,0.04201680672268908
2185,2020-06-09,Ford,0,1856,62,10786,0.0,0.0,0.17207491192286298,0,10,1,238,0.0,0.0,0.04201680672268908
2184,2020-06-09,Franklin,0,38,62,10786,0.0,0.0,0.003523085481179306,0,0,1,238,0.0,0.0,0.0
2183,2020-06-09,Geary,0,26,62,10786,0.0,0.0,0.0024105321713332093,0,1,1,238,0.0,0.0,0.004201680672268907
2182,2020-06-09,Gove,0,1,62,10786,0.0,0.0,9.271277582050809e-05,0,0,1,238,0.0,0.0,0.0
2181,2020-06-09,Grant,0,18,62,10786,0.0,0.0,0.0016688299647691454,0,1,1,238,0.0,0.0,0.004201680672268907
2180,2020-06-09,Gray,0,22,62,10786,0.0,0.0,0.0020396810680511773,0,0,1,238,0.0,0.0,0.0
2179,2020-06-09,Greenwood,0,9,62,10786,0.0,0.0,0.0008344149823845725,0,0,1,238,0.0,0.0,0.0
2178,2020-06-09,Hamilton,0,25,62,10786,0.0,0.0,0.0023178193955127016,0,0,1,238,0.0,0.0,0.0
2177,2020-06-09,Harper,0,2,62,10786,0.0,0.0,0.00018542555164101612,0,0,1,238,0.0,0.0,0.0
2176,2020-06-09,Harvey,0,15,62,10786,0.0,0.0,0.0013906916373076213,0,2,1,238,0.0,0.0,0.008403361344537815
2175,2020-06-09,Haskell,0,22,62,10786,0.0,0.0,0.0020396810680511773,0,0,1,238,0.0,0.0,0.0
2174,2020-06-09,Hodgeman,0,6,62,10786,0.0,0.0,0.0005562766549230485,0,0,1,238,0.0,0.0,0.0
2173,2020-06-09,Jackson,0,103,62,10786,0.0,0.0,0.00954941590951233,0,1,1,238,0.0,0.0,0.004201680672268907
2172,2020-06-09,Jefferson,0,23,62,10786,0.0,0.0,0.002132393843871685,0,0,1,238,0.0,0.0,0.0
2171,2020-06-09,Jewell,0,4,62,10786,0.0,0.0,0.00037085110328203224,0,0,1,238,0.0,0.0,0.0
2170,2020-06-09,Johnson,0,977,62,10786,0.0,0.0,0.09058038197663638,0,71,1,238,0.0,0.0,0.29831932773109243
2169,2020-06-09,Kearny,0,46,62,10786,0.0,0.0,0.00426478768774337,0,1,1,238,0.0,0.0,0.004201680672268907
2168,2020-06-09,Kiowa,0,3,62,10786,0.0,0.0,0.0002781383274615242,0,0,1,238,0.0,0.0,0.0
2167,2020-06-09,Labette,0,23,62,10786,0.0,0.0,0.002132393843871685,0,0,1,238,0.0,0.0,0.0
2166,2020-06-09,Lane,0,4,62,10786,0.0,0.0,0.00037085110328203224,0,0,1,238,0.0,0.0,0.0
2165,2020-06-09,Leavenworth,0,1103,62,10786,0.0,0.0,0.1022621917300204,0,7,1,238,0.0,0.0,0.029411764705882356
2164,2020-06-09,Linn,0,11,62,10786,0.0,0.0,0.0010198405340255887,0,0,1,238,0.0,0.0,0.0
2163,2020-06-09,Lyon,1,459,62,10786,0.002178649237472767,0.016129032258064516,0.0425551641016132,0,6,1,238,0.0,0.0,0.025210084033613446
2162,2020-06-09,Marion,0,7,62,10786,0.0,0.0,0.0006489894307435565,0,1,1,238,0.0,0.0,0.004201680672268907
2161,2020-06-09,McPherson,5,38,62,10786,0.13157894736842105,0.08064516129032259,0.003523085481179306,0,0,1,238,0.0,0.0,0.0
2160,2020-06-09,Meade,0,30,62,10786,0.0,0.0,0.002781383274615242,0,0,1,238,0.0,0.0,0.0
2159,2020-06-09,Miami,0,7,62,10786,0.0,0.0,0.0006489894307435565,0,0,1,238,0.0,0.0,0.0
2158,2020-06-09,Mitchell,0,4,62,10786,0.0,0.0,0.00037085110328203224,0,0,1,238,0.0,0.0,0.0
2157,2020-06-09,Montgomery,0,20,62,10786,0.0,0.0,0.0018542555164101613,0,2,1,238,0.0,0.0,0.008403361344537815
2156,2020-06-09,Morris,0,5,62,10786,0.0,0.0,0.00046356387910254034,0,0,1,238,0.0,0.0,0.0
2155,2020-06-09,Morton,0,6,62,10786,0.0,0.0,0.0005562766549230485,0,0,1,238,0.0,0.0,0.0
2154,2020-06-09,Nemaha,0,19,62,10786,0.0,0.0,0.001761542740589653,0,0,1,238,0.0,0.0,0.0
2153,2020-06-09,Neosho,0,3,62,10786,0.0,0.0,0.0002781383274615242,0,0,1,238,0.0,0.0,0.0
2152,2020-06-09,Ness,0,4,62,10786,0.0,0.0,0.00037085110328203224,0,0,1,238,0.0,0.0,0.0
2151,2020-06-09,Norton,0,2,62,10786,0.0,0.0,0.00018542555164101612,0,0,1,238,0.0,0.0,0.0
2150,2020-06-09,Osage,0,9,62,10786,0.0,0.0,0.0008344149823845725,0,0,1,238,0.0,0.0,0.0
2149,2020-06-09,Osborne,0,2,62,10786,0.0,0.0,0.00018542555164101612,0,0,1,238,0.0,0.0,0.0
2148,2020-06-09,Ottawa,0,4,62,10786,0.0,0.0,0.00037085110328203224,0,0,1,238,0.0,0.0,0.0
2147,2020-06-09,Pawnee,0,4,62,10786,0.0,0.0,0.00037085110328203224,0,0,1,238,0.0,0.0,0.0
2146,2020-06-09,Phillips,0,2,62,10786,0.0,0.0,0.00018542555164101612,0,0,1,238,0.0,0.0,0.0
2145,2020-06-09,Pottawatomie,0,31,62,10786,0.0,0.0,0.0028740960504357502,0,0,1,238,0.0,0.0,0.0
2144,2020-06-09,Pratt,0,2,62,10786,0.0,0.0,0.00018542555164101612,0,0,1,238,0.0,0.0,0.0
2143,2020-06-09,Reno,0,54,62,10786,0.0,0.0,0.005006489894307436,0,0,1,238,0.0,0.0,0.0
2142,2020-06-09,Republic,0,4,62,10786,0.0,0.0,0.00037085110328203224,0,0,1,238,0.0,0.0,0.0
2141,2020-06-09,Rice,0,4,62,10786,0.0,0.0,0.00037085110328203224,0,0,1,238,0.0,0.0,0.0
2140,2020-06-09,Riley,0,71,62,10786,0.0,0.0,0.006582607083256073,0,1,1,238,0.0,0.0,0.004201680672268907
2139,2020-06-09,Rooks,0,7,62,10786,0.0,0.0,0.0006489894307435565,0,0,1,238,0.0,0.0,0.0
2138,2020-06-09,Saline,0,31,62,10786,0.0,0.0,0.0028740960504357502,0,2,1,238,0.0,0.0,0.008403361344537815
2137,2020-06-09,Scott,0,15,62,10786,0.0,0.0,0.0013906916373076213,0,0,1,238,0.0,0.0,0.0
2136,2020-06-09,Sedgwick,29,689,62,10786,0.0420899854862119,0.4677419354838709,0.06387910254033005,0,22,1,238,0.0,0.0,0.09243697478991596
2135,2020-06-09,Seward,4,904,62,10786,0.004424778761061947,0.06451612903225806,0.0838123493417393,0,2,1,238,0.0,0.0,0.008403361344537815
2134,2020-06-09,Shawnee,10,394,62,10786,0.02538071065989848,0.16129032258064516,0.03652883367328018,0,7,1,238,0.0,0.0,0.029411764705882356
2133,2020-06-09,Sheridan,0,2,62,10786,0.0,0.0,0.00018542555164101612,0,0,1,238,0.0,0.0,0.0
2132,2020-06-09,Sherman,0,7,62,10786,0.0,0.0,0.0006489894307435565,0,0,1,238,0.0,0.0,0.0
2131,2020-06-09,Smith,0,2,62,10786,0.0,0.0,0.00018542555164101612,0,0,1,238,0.0,0.0,0.0
2130,2020-06-09,Stafford,0,1,62,10786,0.0,0.0,9.271277582050809e-05,0,0,1,238,0.0,0.0,0.0
2129,2020-06-09,Stanton,0,9,62,10786,0.0,0.0,0.0008344149823845725,0,0,1,238,0.0,0.0,0.0
2128,2020-06-09,Stevens,0,30,62,10786,0.0,0.0,0.002781383274615242,0,0,1,238,0.0,0.0,0.0
2127,2020-06-09,Sumner,0,8,62,10786,0.0,0.0,0.0007417022065640647,0,1,1,238,0.0,0.0,0.004201680672268907
2126,2020-06-09,Trego,0,1,62,10786,0.0,0.0,9.271277582050809e-05,0,0,1,238,0.0,0.0,0.0
2125,2020-06-09,Wabaunsee,0,31,62,10786,0.0,0.0,0.0028740960504357502,0,0,1,238,0.0,0.0,0.0
2124,2020-06-09,Wilson,0,1,62,10786,0.0,0.0,9.271277582050809e-05,0,0,1,238,0.0,0.0,0.0
